Title,File Name,URL
Fuzzy Association Rule Mining,2015_11_1_jcssp.2015.71.74.pdf,https://thescipub.com/pdf/jcssp.2015.71.74.pdf
A Modified Secure Scheme of Quantum Key Distribution Without Public Announcement Bases,2015_11_1_jcssp.2015.75.81.pdf,https://thescipub.com/pdf/jcssp.2015.75.81.pdf
EDGE PRESERVED IMAGE COMPRESSION USING EXTENDED SHEARLET TRANSFORM,2015_11_1_jcssp.2015.82.88.pdf,https://thescipub.com/pdf/jcssp.2015.82.88.pdf
A Survey of Anomaly Detection Using Data Mining Methods for Hypertext Transfer Protocol Web Services,2015_11_1_jcssp.2015.89.97.pdf,https://thescipub.com/pdf/jcssp.2015.89.97.pdf
Enhancing Social Science Research in the UAE: An Open Source Software Solution University of Sharjah (UOS) Case Study,2015_11_1_jcssp.2015.98.108.pdf,https://thescipub.com/pdf/jcssp.2015.98.108.pdf
Improving Email Response in an Email Management System Using Natural Language Processing Based Probabilistic Methods,2015_11_1_jcssp.2015.109.119.pdf,https://thescipub.com/pdf/jcssp.2015.109.119.pdf
Highly Efficient Architecture for Scalable Focused Crawling Using Incremental Parallel Web Crawler,2015_11_1_jcssp.2015.120.126.pdf,https://thescipub.com/pdf/jcssp.2015.120.126.pdf
Image Analysis with Legendre Moment Descriptors,2015_11_1_jcssp.2015.127.136.pdf,https://thescipub.com/pdf/jcssp.2015.127.136.pdf
Efficient Scheduling of Packets in Wireless Sensor Networks Using Priority Based Scheduling Approach,2015_11_1_jcssp.2015.137.144.pdf,https://thescipub.com/pdf/jcssp.2015.137.144.pdf
A New Computer Science Student Recruitment Strategy University Of Sharjah (UOS) Case Study,2015_11_1_jcssp.2015.145.152.pdf,https://thescipub.com/pdf/jcssp.2015.145.152.pdf
An Innovative Approach for Person Identification by Detection and Extraction of Optic Disc from Retina and Concha from Ear,2015_11_1_jcssp.2015.153.165.pdf,https://thescipub.com/pdf/jcssp.2015.153.165.pdf
Performance Analysis of Joint Degree Distribution (JDD) in Luby Transform Codes,2015_11_1_jcssp.2015.166.177.pdf,https://thescipub.com/pdf/jcssp.2015.166.177.pdf
Implementing Mitogen Activated Protein Kinases Cascade on Membrane Computing Using P-Lingua,2015_11_1_jcssp.2015.178.187.pdf,https://thescipub.com/pdf/jcssp.2015.178.187.pdf
Recommendation Engine Formation Using Depth First Search and Genetic Approach,2015_11_1_jcssp.2015.188.194.pdf,https://thescipub.com/pdf/jcssp.2015.188.194.pdf
A Novel Four-Directional Thresholding Approach for Lung Computed-Tomography Images by Using Similarity-Based Segmentation Technique,2015_11_1_jcssp.2015.195.203.pdf,https://thescipub.com/pdf/jcssp.2015.195.203.pdf
Comparative of Mediator Approach for Database Integration,2015_11_1_jcssp.2015.204.217.pdf,https://thescipub.com/pdf/jcssp.2015.204.217.pdf
Straight Line Routing on Next Hop Graph in Wireless Sensor Networks,2015_11_1_jcssp.2015.218.223.pdf,https://thescipub.com/pdf/jcssp.2015.218.223.pdf
Static Batch Mode Heuristic Algorithm for Mapping Independent Tasks in Computational Grid,2015_11_1_jcssp.2015.224.229.pdf,https://thescipub.com/pdf/jcssp.2015.224.229.pdf
Automatic Detection of the End-Diastolic and End-Systolic from 4D Echocardiographic Images,2015_11_1_jcssp.2015.230.240.pdf,https://thescipub.com/pdf/jcssp.2015.230.240.pdf
Decision Support System for Open Vehicle Routing With Transhipments and Stopovers,2015_11_1_jcssp.2015.241.253.pdf,https://thescipub.com/pdf/jcssp.2015.241.253.pdf
Scalability Services in Cloud Computing Using Eyeos,2015_11_1_jcssp.2015.254.261.pdf,https://thescipub.com/pdf/jcssp.2015.254.261.pdf
A Novel Approach for Diagnosing Diabetic Retinopathy in Fundus Images,2015_11_1_jcssp.2015.262.269.pdf,https://thescipub.com/pdf/jcssp.2015.262.269.pdf
"The Benefits of Bezier, B-Spline Algorithm in the Industry World",2015_11_1_jcssp.2015.270.273.pdf,https://thescipub.com/pdf/jcssp.2015.270.273.pdf
Diagnosis of Cardiovascular Diseases with Bayesian Classifiers,2015_11_2_jcssp.2015.274.282.pdf,https://thescipub.com/pdf/jcssp.2015.274.282.pdf
CCMP Advanced Encryption Standard Cipher For Wireless Local Area Network (IEEE 802.11i): A Comparison with DES and RSA,2015_11_2_jcssp.2015.283.290.pdf,https://thescipub.com/pdf/jcssp.2015.283.290.pdf
A Defense Mechanism for Differential Power Analysis Attack in AES,2015_11_2_jcssp.2015.291.296.pdf,https://thescipub.com/pdf/jcssp.2015.291.296.pdf
Modeling of a Dynamic Interaction of Motor Transport and Natural Systems in Order to Minimize the Risks of Project and Management Decisions,2015_11_2_jcssp.2015.297.303.pdf,https://thescipub.com/pdf/jcssp.2015.297.303.pdf
Hybrid Approach for Detection and Recognition of Vehicles,2015_11_2_jcssp.2015.304.314.pdf,https://thescipub.com/pdf/jcssp.2015.304.314.pdf
An Efficient Image Generation Algorithm Using Fractals and Chaos Theory,2015_11_2_jcssp.2015.315.324.pdf,https://thescipub.com/pdf/jcssp.2015.315.324.pdf
The Impact of Oath Writing Style on Stylometric Features and Machine Learning Classifiers,2015_11_2_jcssp.2015.325.329.pdf,https://thescipub.com/pdf/jcssp.2015.325.329.pdf
The Utilisation of Dijkstra's Algorithm to Assist Evacuation Route in Higher and Close Building,2015_11_2_jcssp.2015.330.336.pdf,https://thescipub.com/pdf/jcssp.2015.330.336.pdf
Multicast Node Communication Using Virtual Queue with Process Scheduling,2015_11_2_jcssp.2015.337.343.pdf,https://thescipub.com/pdf/jcssp.2015.337.343.pdf
"Hybrid Broadcast Group Management Protocol for Secure, Scalable and Efficient Group Communication",2015_11_2_jcssp.2015.344.350.pdf,https://thescipub.com/pdf/jcssp.2015.344.350.pdf
Smooth Formant Peak Via Discrete Tchebichef Transform,2015_11_2_jcssp.2015.351.360.pdf,https://thescipub.com/pdf/jcssp.2015.351.360.pdf
Wordnet and Ontology Based Query Expansion for Semantic Information Retrieval in Sports Domain,2015_11_2_jcssp.2015.361.371.pdf,https://thescipub.com/pdf/jcssp.2015.361.371.pdf
A Novel Approach for User Navigation Pattern Discovery and Analysis for Web Usage Mining,2015_11_2_jcssp.2015.372.382.pdf,https://thescipub.com/pdf/jcssp.2015.372.382.pdf
A Comparative Study of Construction Techniques of t-Error Correction/All Unidirectional Error Detection Codes,2015_11_2_jcssp.2015.383.390.pdf,https://thescipub.com/pdf/jcssp.2015.383.390.pdf
Secure and Efficient Transmission in Mobile Ad hoc Network to Identify the Fake ID's Using Fake ID Detection Protocol,2015_11_2_jcssp.2015.391.399.pdf,https://thescipub.com/pdf/jcssp.2015.391.399.pdf
Enhanced Channel Estimation and Performance Analysis Using H-Infinity Filter for MIMO-Orthogonal Frequency Division Multiplexing Systems,2015_11_2_jcssp.2015.400.405.pdf,https://thescipub.com/pdf/jcssp.2015.400.405.pdf
A Framework for a Multi-Layered Security of an Automated Programming Code Assessment Tool,2015_11_2_jcssp.2015.406.415.pdf,https://thescipub.com/pdf/jcssp.2015.406.415.pdf
An Efficient Combined Call Admission Control and Scheduling Algorithm to Improve Quality of Service for Multimedia Services Over Next Generation Wireless Networks,2015_11_2_jcssp.2015.416.425.pdf,https://thescipub.com/pdf/jcssp.2015.416.425.pdf
Methodology to Asses Internet Protocol Connection Availability: A Prerequisite For Feasible Video Stream Through Content Delivery Networks,2015_11_2_jcssp.2015.426.437.pdf,https://thescipub.com/pdf/jcssp.2015.426.437.pdf
Correlation Based Approach with a Sliding Window Model to Detect and Mitigate Ddos Attacks,2015_11_2_jcssp.2015.438.442.pdf,https://thescipub.com/pdf/jcssp.2015.438.442.pdf
A Novel Distinguishability Based Weighted Feature Selection Algorithms for Improved Classification of Gene Microarray Dataset,2015_11_2_jcssp.2015.443.452.pdf,https://thescipub.com/pdf/jcssp.2015.443.452.pdf
Document Clustering Based on Firefly Algorithm,2015_11_3_jcssp.2015.453.465.pdf,https://thescipub.com/pdf/jcssp.2015.453.465.pdf
Mobility and Handover Technique in Heterogeneous Wireless Networks,2015_11_3_jcssp.2015.466.473.pdf,https://thescipub.com/pdf/jcssp.2015.466.473.pdf
Investigation of Quantitative Plant Activity Relationship (QPAR) for Diabetics II Using Genetic Algorithm,2015_11_3_jcssp.2015.474.478.pdf,https://thescipub.com/pdf/jcssp.2015.474.478.pdf
MDS Algorithm for Encryption,2015_11_3_jcssp.2015.479.483.pdf,https://thescipub.com/pdf/jcssp.2015.479.483.pdf
Integrating Correlation Clustering and Agglomerative Hierarchical Clustering for Holistic Schema Matching,2015_11_3_jcssp.2015.484.489.pdf,https://thescipub.com/pdf/jcssp.2015.484.489.pdf
A Modified Key Partitioning for BigData Using MapReduce in Hadoop,2015_11_3_jcssp.2015.490.497.pdf,https://thescipub.com/pdf/jcssp.2015.490.497.pdf
Enhancement of Arabic Text Classification Using Semantic Relations of Arabic WordNet,2015_11_3_jcssp.2015.498.509.pdf,https://thescipub.com/pdf/jcssp.2015.498.509.pdf
Spatial Representation to Support Visual Impaired People,2015_11_3_jcssp.2015.510.516.pdf,https://thescipub.com/pdf/jcssp.2015.510.516.pdf
On the Enlargement of Robust Region of Chaotic Tent Map for the Use in Key Based Substitution-Box (S-Box),2015_11_3_jcssp.2015.517.525.pdf,https://thescipub.com/pdf/jcssp.2015.517.525.pdf
Security in MANET’s by Using Detective Signature Techniques,2015_11_3_jcssp.2015.526.533.pdf,https://thescipub.com/pdf/jcssp.2015.526.533.pdf
A Novel Unique Node Based Clustering and Location-Key Pair Based Security for Wireless Networks,2015_11_3_jcssp.2015.534.539.pdf,https://thescipub.com/pdf/jcssp.2015.534.539.pdf
Organization Information Ecology and E-Commerce Adoption: Effect on Organizational SMEs Performance,2015_11_3_jcssp.2015.540.551.pdf,https://thescipub.com/pdf/jcssp.2015.540.551.pdf
Coupling Routing Algorithm and Data Encoding for Low Power Networks on Chip,2015_11_3_jcssp.2015.552.566.pdf,https://thescipub.com/pdf/jcssp.2015.552.566.pdf
Increasing Learning Frequency through Education Based Game,2015_11_3_jcssp.2015.567.572.pdf,https://thescipub.com/pdf/jcssp.2015.567.572.pdf
"Analytical Analysis of In-Band Crosstalk, Out-of-Band Crosstalk and GVD-Based Power Penalties in DWDM and TDM/DWDM-PONS",2015_11_3_jcssp.2015.573.589.pdf,https://thescipub.com/pdf/jcssp.2015.573.589.pdf
A Proposed Framework for Outsourcing and Secure Encrypted Data on OpenStack Object Storage (Swift),2015_11_3_jcssp.2015.590.597.pdf,https://thescipub.com/pdf/jcssp.2015.590.597.pdf
Software Defined Radio Implementation of a QPSK Modulator/Demodulator in an Extensive Hardware Platform Based on FPGAs Xilinx ZYNQ,2015_11_4_jcssp.2015.598.611.pdf,https://thescipub.com/pdf/jcssp.2015.598.611.pdf
Applications of Parallel Computing for Facility Location-Transportation Problems for Disaster Response,2015_11_4_jcssp.2015.612.620.pdf,https://thescipub.com/pdf/jcssp.2015.612.620.pdf
Genetic Algorithm for Variable and Samples Selection in Multivariate Calibration Problems,2015_11_4_jcssp.2015.621.626.pdf,https://thescipub.com/pdf/jcssp.2015.621.626.pdf
Novel Prefix Tri-Literal Word Analyser: Rule-Based Approach,2015_11_4_jcssp.2015.627.638.pdf,https://thescipub.com/pdf/jcssp.2015.627.638.pdf
Integrating a Lexicon Based Approach and K Nearest Neighbour for Malay Sentiment Analysis,2015_11_4_jcssp.2015.639.644.pdf,https://thescipub.com/pdf/jcssp.2015.639.644.pdf
seMeja API Design Based on CRUD+N Concept,2015_11_4_jcssp.2015.645.661.pdf,https://thescipub.com/pdf/jcssp.2015.645.661.pdf
Scorpius: sFlow Network Anomaly Simulator,2015_11_4_jcssp.2015.662.674.pdf,https://thescipub.com/pdf/jcssp.2015.662.674.pdf
Adaptive Acceptance Criterion (AAC) Algorithm for Optimization Problems,2015_11_4_jcssp.2015.675.691.pdf,https://thescipub.com/pdf/jcssp.2015.675.691.pdf
Performance Evaluation of Search Engines Using Enhanced Vector Space Model,2015_11_4_jcssp.2015.692.698.pdf,https://thescipub.com/pdf/jcssp.2015.692.698.pdf
APPLYING A HYBRID POLLING APPROACH BY SOFTWARE IMPLEMENTATION TO EXTEND THE LIFETIME OF A WIRELESS SENSOR NETWORK,2015_11_4_jcssp.2015.699.706.pdf,https://thescipub.com/pdf/jcssp.2015.699.706.pdf
Design a New Bidirectional Transmission Protocol to Improve the Performance of MAC Layer Based on Very High Speed WLANs,2015_11_5_jcssp.2015.707.722.pdf,https://thescipub.com/pdf/jcssp.2015.707.722.pdf
A Secure Chat Application Based on Pure Peer-to-Peer Architecture,2015_11_5_jcssp.2015.723.729.pdf,https://thescipub.com/pdf/jcssp.2015.723.729.pdf
Corporate Network Analysis with IPTV Traffic Insertion,2015_11_5_jcssp.2015.730.737.pdf,https://thescipub.com/pdf/jcssp.2015.730.737.pdf
RemoAct: Portable Projected Interface with Hand Gesture Interaction,2015_11_5_jcssp.2015.738.749.pdf,https://thescipub.com/pdf/jcssp.2015.738.749.pdf
Development of Domain Ontology for a Semantic Online Forum,2015_11_5_jcssp.2015.750.763.pdf,https://thescipub.com/pdf/jcssp.2015.750.763.pdf
A Hybrid Approach to Pronominal Anaphora Resolution in Arabic,2015_11_5_jcssp.2015.764.771.pdf,https://thescipub.com/pdf/jcssp.2015.764.771.pdf
Automatic Text Removal and Replacement in Scanned Meteorological Thematic Maps,2015_11_5_jcssp.2015.772.783.pdf,https://thescipub.com/pdf/jcssp.2015.772.783.pdf
Detecting an Anomaly Behavior through Enhancing the Mechanism of Packet Filtering,2015_11_6_jcssp.2015.784.793.pdf,https://thescipub.com/pdf/jcssp.2015.784.793.pdf
Fixture Setup through Object Notation for Implicit Test Fixtures,2015_11_6_jcssp.2015.794.803.pdf,https://thescipub.com/pdf/jcssp.2015.794.803.pdf
A Comparative Analysis of Task Scheduling Algorithms of Virtual Machines in Cloud Environment,2015_11_6_jcssp.2015.804.812.pdf,https://thescipub.com/pdf/jcssp.2015.804.812.pdf
A GQM Based Approach towards the Development of Metrics for Software Safety,2015_11_6_jcssp.2015.813.820.pdf,https://thescipub.com/pdf/jcssp.2015.813.820.pdf
Load Balancing Technique Based on Broadcasting and Residual Energy Using Adaptive Clustering Hierarchy Protocol (LBEACH),2015_11_6_jcssp.2015.821.838.pdf,https://thescipub.com/pdf/jcssp.2015.821.838.pdf
Prototype-Based Sample Selection for Active Hashing,2015_11_7_jcssp.2015.839.844.pdf,https://thescipub.com/pdf/jcssp.2015.839.844.pdf
Utility-based Scheduling Frameworks for Efficient Quality-of-Service Differentiation in a Mixture of Real-time and Non-real-time Traffics,2015_11_7_jcssp.2015.845.854.pdf,https://thescipub.com/pdf/jcssp.2015.845.854.pdf
Critical Review of Economical Denial of Sustainability (EDoS) Mitigation Techniques,2015_11_7_jcssp.2015.855.862.pdf,https://thescipub.com/pdf/jcssp.2015.855.862.pdf
Correlation Based ADALINE Neural Network for Commodity Trading,2015_11_7_jcssp.2015.863.871.pdf,https://thescipub.com/pdf/jcssp.2015.863.871.pdf
Extended Kalman Filter versus Newton-Lowe's Method for Robot Pose Estimation,2015_11_7_jcssp.2015.872.879.pdf,https://thescipub.com/pdf/jcssp.2015.872.879.pdf
Secondary User Sensing Time Optimization in Sensing-Transmission Scheduling for Dynamic Spectrum Access in Cognitive Radio,2015_11_8_jcssp.2015.880.891.pdf,https://thescipub.com/pdf/jcssp.2015.880.891.pdf
Maximally Distant Codes Allocation Using Chemical Reaction Optimization and Ant Colony Optimization Algorithms,2015_11_8_jcssp.2015.892.901.pdf,https://thescipub.com/pdf/jcssp.2015.892.901.pdf
On the Need of Source Address for Route-Error Delivery in 6LoWPAN,2015_11_8_jcssp.2015.902.914.pdf,https://thescipub.com/pdf/jcssp.2015.902.914.pdf
Instructional Methods to Computer Science Education as Investigated by Computer Science Teachers,2015_11_8_jcssp.2015.915.927.pdf,https://thescipub.com/pdf/jcssp.2015.915.927.pdf
Efficacy of Numeric Keypad for Computer Illiterates in Rural ICT,2015_11_8_jcssp.2015.928.935.pdf,https://thescipub.com/pdf/jcssp.2015.928.935.pdf
Performance Evaluation of Handover in WiMax with TCP and UDP as Underlying Protocol,2015_11_9_jcssp.2015.936.942.pdf,https://thescipub.com/pdf/jcssp.2015.936.942.pdf
Reducing Network Bandwidth Cost on End User Resources Consumption in Cloud Environment,2015_11_9_jcssp.2015.943.956.pdf,https://thescipub.com/pdf/jcssp.2015.943.956.pdf
Segmentation Methods of Echocardiography Images for Left Ventricle Boundary Detection,2015_11_9_jcssp.2015.957.970.pdf,https://thescipub.com/pdf/jcssp.2015.957.970.pdf
New Collisions to Improve Pollard's Rho Method of Solving the Discrete Logarithm Problem on Elliptic Curves,2015_11_9_jcssp.2015.971.975.pdf,https://thescipub.com/pdf/jcssp.2015.971.975.pdf
Automatic Methods for Generation of Type-1 and Interval Type-2 Fuzzy Membership Functions,2015_11_9_jcssp.2015.976.987.pdf,https://thescipub.com/pdf/jcssp.2015.976.987.pdf
Education in the Field of National Information Security in the Russian Federation and Abroad,2015_11_10_jcssp.2015.988.994.pdf,https://thescipub.com/pdf/jcssp.2015.988.994.pdf
The Conceptual Principals of Bitcoin Crypto Currency,2015_11_10_jcssp.2015.995.999.pdf,https://thescipub.com/pdf/jcssp.2015.995.999.pdf
A Comprehensive Study on Mobility Issues in AODV,2015_11_10_jcssp.2015.1000.1004.pdf,https://thescipub.com/pdf/jcssp.2015.1000.1004.pdf
"Signal Domain in Respiratory Sound Analysis: Methods, Application and Future Development",2015_11_10_jcssp.2015.1005.1016.pdf,https://thescipub.com/pdf/jcssp.2015.1005.1016.pdf
Towards Semantic User Query: A Review,2015_11_10_jcssp.2015.1017.1024.pdf,https://thescipub.com/pdf/jcssp.2015.1017.1024.pdf
Parameter Settings for New Generational Genetic Algorithms for Solving Global Optimization Problems,2015_11_11_jcssp.2015.1025.1031.pdf,https://thescipub.com/pdf/jcssp.2015.1025.1031.pdf
Encouraging High School Student Interest in Computing Studies in GCC: UAE Case Study,2015_11_11_jcssp.2015.1032.1040.pdf,https://thescipub.com/pdf/jcssp.2015.1032.1040.pdf
Issues and Challenges in Anomaly Intrusion Detection for HTTP Web Services,2015_11_11_jcssp.2015.1041.1053.pdf,https://thescipub.com/pdf/jcssp.2015.1041.1053.pdf
The Human Facial Expression Classification Using the Center Kernel Subspace based the Ridge Regression,2015_11_11_jcssp.2015.1054.1059.pdf,https://thescipub.com/pdf/jcssp.2015.1054.1059.pdf
Chronological Advancement in Image Processing from Lime Stone Mofits to Superpixel Classification,2015_11_11_jcssp.2015.1060.1074.pdf,https://thescipub.com/pdf/jcssp.2015.1060.1074.pdf
Application of Platform Models in Model Driven Engineering of Embedded Software,2015_11_12_jcssp.2015.1075.1081.pdf,https://thescipub.com/pdf/jcssp.2015.1075.1081.pdf
Star Catalog Generation for Satellite Attitude Navigation Using Density Based Clustering,2015_11_12_jcssp.2015.1082.1089.pdf,https://thescipub.com/pdf/jcssp.2015.1082.1089.pdf
Static Hand Gestures: Fingertips Detection Based on Segmented Images,2015_11_12_jcssp.2015.1090.1098.pdf,https://thescipub.com/pdf/jcssp.2015.1090.1098.pdf
Enhanced Preemptive Global Utility Accrual Real Time Scheduling Algorithms in Multicore Environment,2015_11_12_jcssp.2015.1099.1107.pdf,https://thescipub.com/pdf/jcssp.2015.1099.1107.pdf
Gamification in E-Learning: Introducing Gamified Design Elements into E-Learning Systems,2015_11_12_jcssp.2015.1108.1117.pdf,https://thescipub.com/pdf/jcssp.2015.1108.1117.pdf
Impact of Asymmetric Encryption Algorithms in a VANET,2015_11_12_jcssp.2015.1118.1131.pdf,https://thescipub.com/pdf/jcssp.2015.1118.1131.pdf
AN APPROACH FOR TEXT SUMMARIZATION USING DEEP LEARNING ALGORITHM,2014_10_1_jcssp.2014.1.9.pdf,https://thescipub.com/pdf/jcssp.2014.1.9.pdf
WEB BASED CONFERENCE SYSTEM FOR INTELLIGENCE TELEPRESENCE ROBOT: A FRAMEWORK,2014_10_1_jcssp.2014.10.14.pdf,https://thescipub.com/pdf/jcssp.2014.10.14.pdf
WAVELET BASED CONTENT BASED IMAGE RETRIEVAL USING COLOR AND TEXTURE FEATURE EXTRACTION BY GRAY LEVEL COOCURENCE MATRIX AND COLOR COOCURENCE MATRIX,2014_10_1_jcssp.2014.15.22.pdf,https://thescipub.com/pdf/jcssp.2014.15.22.pdf
CRITICAL REVIEW OF OPENSTACK SECURITY: ISSUES AND WEAKNESSES,2014_10_1_jcssp.2014.23.33.pdf,https://thescipub.com/pdf/jcssp.2014.23.33.pdf
SPEECH/MUSIC CLASSIFICATION USING WAVELET BASED FEATURE EXTRACTION TECHNIQUES,2014_10_1_jcssp.2014.34.44.pdf,https://thescipub.com/pdf/jcssp.2014.34.44.pdf
SELECTION OF ONTOLOGY FOR WEB SERVICE DESCRIPTION LANGUAGE TO ONTOLOGY WEB LANGUAGE CONVERSION,2014_10_1_jcssp.2014.45.53.pdf,https://thescipub.com/pdf/jcssp.2014.45.53.pdf
OPTIMIZATION MODEL OF SELECTIVE CUTTING FOR TIMBER HARVEST PLANNING BASED ON A SIMULATED ANNEALING APPROACH,2014_10_1_jcssp.2014.54.65.pdf,https://thescipub.com/pdf/jcssp.2014.54.65.pdf
DETERMINATION OF EPILEPTIC DISORDER WITH DISCRETE WAVELET TRANSFORMS AND NEURAL NETWORK CLASSIFIER,2014_10_1_jcssp.2014.66.72.pdf,https://thescipub.com/pdf/jcssp.2014.66.72.pdf
STRATEGY PATTERNS PREDICTION MODEL,2014_10_1_jcssp.2014.73.84.pdf,https://thescipub.com/pdf/jcssp.2014.73.84.pdf
A PREEMPTIVE LINK STATE SPANNING TREE SOURCE ROUTING PROTOCOL FOR MOBILE ADHOC NETWORKS,2014_10_1_jcssp.2014.85.90.pdf,https://thescipub.com/pdf/jcssp.2014.85.90.pdf
DESIGN AND IMPLEMENTATION OF GLOBAL POSITIONING SYSTEM RECEIVER IN FIELD PROGRAMMABLE GATE ARRAY WITH SHORT MESSAGE SERVICE,2014_10_1_jcssp.2014.91.98.pdf,https://thescipub.com/pdf/jcssp.2014.91.98.pdf
ANALYSIS OF INTERNET TRAFFIC IN EDUCATIONAL NETWORK BASED ON USERS’ PREFERENCES,2014_10_1_jcssp.2014.99.105.pdf,https://thescipub.com/pdf/jcssp.2014.99.105.pdf
A COMPARATIVE ANALYSIS OF OPTIMIZATION TECHNIQUES FOR ARTIFICIAL NEURAL NETWORK IN BIO MEDICAL APPLICATIONS,2014_10_1_jcssp.2014.106.114.pdf,https://thescipub.com/pdf/jcssp.2014.106.114.pdf
DECISION TREE BASED OCCLUSION DETECTION IN FACE RECOGNITION AND ESTIMATION OF HUMAN AGE USING BACK PROPAGATION NEURAL NETWORK,2014_10_1_jcssp.2014.115.127.pdf,https://thescipub.com/pdf/jcssp.2014.115.127.pdf
AN APPROACH TO MITIGATE DENIAL OF SERVICE ATTACKS IN IEEE 802.11 NETWORKS,2014_10_1_jcssp.2014.128.137.pdf,https://thescipub.com/pdf/jcssp.2014.128.137.pdf
A NOVEL APPROACH FOR TEST SUITE PRIORITIZATION,2014_10_1_jcssp.2014.138.142.pdf,https://thescipub.com/pdf/jcssp.2014.138.142.pdf
ENERGY EFFICIENT AND INTERFERENCE AWARE PROVISIONING IN VIRTUALIZED SERVER CLUSTER ENVIRONMENT,2014_10_1_jcssp.2014.143.156.pdf,https://thescipub.com/pdf/jcssp.2014.143.156.pdf
EUROPEAN CALL OPTION APPLICATION IN INCOMPLETE MARKET-ANALYSIS AND DEVELOPMENT,2014_10_1_jcssp.2014.157.168.pdf,https://thescipub.com/pdf/jcssp.2014.157.168.pdf
A REVIEW OF PEER-TO-PEER BOTNET DETECTION TECHNIQUES,2014_10_1_jcssp.2014.169.177.pdf,https://thescipub.com/pdf/jcssp.2014.169.177.pdf
A FRAMEWORK FOR MULTILINGUAL TEXT- INDEPENDENT SPEAKER IDENTIFICATION SYSTEM,2014_10_1_jcssp.2014.178.189.pdf,https://thescipub.com/pdf/jcssp.2014.178.189.pdf
A NOVEL PRIORITIZATION ALGORITHM MODEL BASED TEST-SUITE GENERATION USING REGRESSION TESTING,2014_10_2_jcssp.2014.190.197.pdf,https://thescipub.com/pdf/jcssp.2014.190.197.pdf
ANALYSIS OF REDUCTION IN COMPLEXITY OF MULTIPLE INPUT- MULTIPLE OUTPUT-ORTHOGONAL FREQUENCY DIVISION MULTIPLEXING SYSTEMS WITH CARRIER FREQUENCY OFFSET ESTIMATION AND CORRECTION,2014_10_2_jcssp.2014.198.209.pdf,https://thescipub.com/pdf/jcssp.2014.198.209.pdf
DESIGN AND IMPLEMENTATION OF A PRIVACY PRESERVED OFF-PREMISES CLOUD STORAGE,2014_10_2_jcssp.2014.210.223.pdf,https://thescipub.com/pdf/jcssp.2014.210.223.pdf
REDUCING CALL BLOCKING PROBABILITY IN HYBRID MULTICAST WAVELENGTH DIVISION MULTIPLEXING NETWORKS USING WEIGHTED ROUTING AND WAVELENGTH ASSIGNMENT ALGORITHM,2014_10_2_jcssp.2014.224.232.pdf,https://thescipub.com/pdf/jcssp.2014.224.232.pdf
COMPUTER-AIDED DECISION SYSTEM FOR REFRACTIVE SURGERIES WITH EXCIMER LASER,2014_10_2_jcssp.2014.233.239.pdf,https://thescipub.com/pdf/jcssp.2014.233.239.pdf
TRUSTED CLOUD COMPUTING FRAMEWORK FOR HEALTHCARE SECTOR,2014_10_2_jcssp.2014.240.250.pdf,https://thescipub.com/pdf/jcssp.2014.240.250.pdf
A HYBRID CRYPTOSYSTEM USING VARIABLE LENGTH SUB KEY GROUPS AND BYTE SUBSTITUTION,2014_10_2_jcssp.2014.251.254.pdf,https://thescipub.com/pdf/jcssp.2014.251.254.pdf
A CROSS-LAYER SCHEDULER WITH CHANNEL STATE INFORMATION FOR GUARANTEED QUALITY OF SERVICE,2014_10_2_jcssp.2014.255.263.pdf,https://thescipub.com/pdf/jcssp.2014.255.263.pdf
EVENT-RELATED POTENTIALS EXTRACTION OF WORKING MEMORY USING WAVELET ALGORITHM,2014_10_2_jcssp.2014.264.271.pdf,https://thescipub.com/pdf/jcssp.2014.264.271.pdf
AN EFFICIENT/ENHANCED CONTENT BASED IMAGE RETRIEVAL FOR A COMPUTATIONAL ENGINE,2014_10_2_jcssp.2014.272.284.pdf,https://thescipub.com/pdf/jcssp.2014.272.284.pdf
CONSTRUCTION OF STRATEGIC CONNECTED DOMINATING SET FOR MOBILE AD HOC NETWORKS,2014_10_2_jcssp.2014.285.295.pdf,https://thescipub.com/pdf/jcssp.2014.285.295.pdf
CHILD VIDEO DATASET TOOL TO DEVELOP OBJECT TRACKING SIMULATES BABYSITTER VISION ROBOT,2014_10_2_jcssp.2014.296.304.pdf,https://thescipub.com/pdf/jcssp.2014.296.304.pdf
"ACCURATE AND FAST PUPIL LOCALIZATION USING CONTRAST STRETCHING, SEED FILLING AND CIRCULAR GEOMETRICAL CONSTRAINTS",2014_10_2_jcssp.2014.305.315.pdf,https://thescipub.com/pdf/jcssp.2014.305.315.pdf
LOW FOOTPRINT HIGH INTELLIGIBILITY MALAY SPEECH SYNTHESIZER BASED ON STATISTICAL DATA,2014_10_2_jcssp.2014.316.324.pdf,https://thescipub.com/pdf/jcssp.2014.316.324.pdf
OPTIMIZING BATCH REKEYING INTERVAL FOR SECURE GROUP COMMUNICATION BASED ON QUEUING MODEL,2014_10_2_jcssp.2014.325.329.pdf,https://thescipub.com/pdf/jcssp.2014.325.329.pdf
A NEW CONTENT BASED IMAGE RETRIEVAL SYSTEM USING GMM AND RELEVANCE FEEDBACK,2014_10_2_jcssp.2014.330.340.pdf,https://thescipub.com/pdf/jcssp.2014.330.340.pdf
